name,DR2_desig,RA_J2000,DEC_J2000,D,e_D,Pmem,J,e_J,K,e_K,rprime,e_rprime,G,e_G,BP,RP,binary,Prot,SingleFlagD19,Gaia_desig_EDR3,Gaia_desig_DR2,tail?,G_EDR3,G_DR2,note
2MASS J08323471+1229560,Gaia DR2 602831443480438912,128.144634,12.498895,178.634,3.818,999.0,nan,nan,13.163,0.033,18.0631,0.0068,17.137,0.001,19.0266,15.8558,0,nan,nan,Gaia EDR3 602831443480438912,Gaia DR2 602831443480438912,0,17.136795,17.137044,nan
2MASS J08323524+1844096,Gaia DR2 662645284052268416,128.146866,18.736012,194.101,10.344,999.0,nan,nan,13.946,0.046,18.9542,0.0103,18.049,0.0018,19.7637,16.7443,0,1.92,XXXXX,Gaia EDR3 662645284052268416,Gaia DR2 662645284052268416,0,18.041286,18.04903,nan
2MASS J08323946+1957223,Gaia DR2 663055371825360000,128.16444,19.956198,203.349,1.929,94.3,nan,nan,10.372,0.023,11.989,0.02,12.0106,0.0002,12.4192,11.4857,0,27.84,YNYNY,Gaia EDR3 663055371825360000,Gaia DR2 663055371825360000,0,12.0217,12.01061429,nan
2MASS J08323992+0824166,Gaia DR2 596540171089699456,128.166368,8.404621,223.444,5.314,999.0,nan,nan,12.896,0.042,16.9047,0.005,16.4428,0.0011,17.8431,15.3226,0,nan,nan,Gaia EDR3 596540171089699456,Gaia DR2 596540171089699456,1,16.45035,16.442827,nan
2MASS J08324481+1802101,Gaia DR2 659571844111412224,128.186714,18.03616,166.42,0.06,82.8,nan,nan,11.747,0.02,16.226,0.09,15.5124,0.0056,16.8989,14.2621,0,1.169,#NAME?,Gaia EDR3 659571844111959168,Gaia DR2 659571844111412224,0,15.705137,15.51236671,nan
2MASS J08324679+1959517,Gaia DR2 663067638253511552,128.194973,19.997719,190.432,4.72,97.7,nan,nan,12.948,0.027,17.425,0.09,16.6903,0.0011,18.2478,15.4945,0,25.264,YYY-Y,Gaia EDR3 663067638253511552,Gaia DR2 663067638253511552,0,16.699286,16.690311,nan
2MASS J08324877+1840407,Gaia DR2 662632987562951808,128.203247,18.677988,205.895,5.188,98.7,nan,nan,12.469,0.022,17.062,0.09,16.358,0.0017,18.0186,15.1285,0,6.956,YNY-Y,Gaia EDR3 662632987562951808,Gaia DR2 662632987562951808,0,16.36809,16.357994,nan
2MASS J08324972+1842062,Gaia DR2 662633228081183872,128.207181,18.701748,190.063,2.409,97.3,nan,nan,10.062,0.018,12.319,0.02,12.3685,0.0003,13.0387,11.6351,1,18.21,XXXXX,Gaia EDR3 662633228081183872,Gaia DR2 662633228081183872,0,12.377144,12.36847147,nan
2MASS J08325223+1958359,Gaia DR2 663055818503513088,128.217646,19.976646,186.013,1.714,98.4,nan,nan,10.56,0.019,12.688,0.02,12.7145,0.0004,13.3163,12.0335,0,11.23,YYYYY,Gaia EDR3 663055818503513088,Gaia DR2 663055818503513088,0,12.723922,12.71445626,nan
2MASS J08325309+1830293,Gaia DR2 662603575626986368,128.221221,18.508162,185.297,2.881,98.8,nan,nan,12.266,0.023,16.361,0.09,15.7389,0.0009,17.0863,14.6271,0,21.76,XXXXX,Gaia EDR3 662603575626986368,Gaia DR2 662603575626986368,0,15.75156,15.73889549,nan
2MASS J08325566+1843582,Gaia DR2 662633743477189632,128.231935,18.732836,185.832,2.232,97.1,nan,nan,10.602,0.019,12.697,0.02,12.7391,0.0004,13.3486,12.0554,0,11.7,XXXXX,Gaia EDR3 662633743477189632,Gaia DR2 662633743477189632,0,12.749789,12.73905081,nan
2MASS J08325668+0203110,Gaia DR2 3079453003901743744,128.236196,2.05308,233.097,2.06,999.0,nan,nan,11.956,0.024,15.087,0.066,14.9331,0.0003,15.9242,13.9934,0,nan,nan,Gaia EDR3 3079453003901743744,Gaia DR2 3079453003901743744,1,14.944091,14.93309134,nan
2MASS J08325690+2520585,Gaia DR2 678834050880031744,128.237115,25.349588,100.132,0.53,-999.0,nan,nan,11.114,0.02,15.001,0.139,14.5669,0.0008,15.891,13.4691,1,nan,nan,,,,,,
2MASS J08325808+2212203,Gaia DR2 665650425426585344,128.242013,22.20566,230.649,7.281,-999.0,nan,nan,12.87,0.026,17.129,0.337,16.4643,0.001,17.8211,15.3266,0,10.508,YYY-Y,,,,,,
2MASS J08325811+3108141,Gaia DR2 709673187375055232,128.242147,31.137255,163.39,1.56,999.0,nan,nan,11.438,0.014,15.275,0.009,14.9759,0.0011,16.2335,13.8982,0,nan,nan,Gaia EDR3 709673187375055232,Gaia DR2 709673187375055232,1,14.980211,14.97588097,nan
2MASS J08325907+1718235,Gaia DR2 659086512807199232,128.246153,17.306547,181.189,3.032,93.1,nan,nan,12.185,0.025,16.42,0.005,15.8735,0.001,17.4271,14.7021,0,24.244,YNY-Y,Gaia EDR3 659086512807199232,Gaia DR2 659086512807199232,0,15.881801,15.87346648,nan
2MASS J08325958+2007149,Gaia DR2 663070971148025728,128.248282,20.120808,192.954,9.946,92.3,nan,nan,13.9,0.05,18.8275,0.0102,17.9751,0.0013,19.6572,16.6896,0,0.363,YYY-Y,Gaia EDR3 663070971148025728,Gaia DR2 663070971148025728,0,17.974049,17.975072,nan
2MASS J08330040+2043103,Gaia DR2 664652820486153984,128.251675,20.719536,166.42,0.06,98.5,nan,nan,11.976,0.019,16.415,0.33,15.7106,0.002,17.1922,14.5063,0,14.59,#NAME?,Gaia EDR3 664652824783150208,Gaia DR2 664652820486153984,0,15.805819,15.71064618,nan
2MASS J08330104+5832214,Gaia DR2 1034689713602266880,128.254358,58.539284,153.807,9.127,999.0,nan,nan,14.777,0.087,20.5319,0.0362,19.283,0.0028,21.1024,17.8585,0,nan,nan,Gaia EDR3 1034689713602266880,Gaia DR2 1034689713602266880,1,19.27100616,19.283018,nan
2MASS J08330243+1851039,Gaia DR2 662647998471924480,128.260144,18.851095,192.047,4.421,999.0,nan,nan,13.514,0.033,17.9342,0.0067,17.2211,0.0012,18.7649,16.0137,0,19.63,XXXXX,Gaia EDR3 662647998471924480,Gaia DR2 662647998471924480,0,17.224506,17.221117,nan
2MASS J08330289+1840575,Gaia DR2 662632540886348928,128.262074,18.682652,185.802,1.354,98.2,nan,nan,10.677,0.019,12.934,0.002,12.9631,0.0005,13.6169,12.2452,0,13.298,YYYNY,Gaia EDR3 662632540886348928,Gaia DR2 662632540886348928,0,12.97333,12.96309257,nan
2MASS J08330557+1855487,Gaia DR2 662655183953995392,128.273234,18.930201,184.429,3.209,98.7,nan,nan,12.187,0.02,16.325,0.173,15.8348,0.0007,17.3033,14.6783,0,12.627,YYY-Y,Gaia EDR3 662655183953995392,Gaia DR2 662655183953995392,0,15.843184,15.83483549,nan
2MASS J08330722+1706160,Gaia DR2 658893995192969728,128.280104,17.104465,192.884,10.659,999.0,nan,nan,14.4187,0.0038,19.8396,0.0197,18.5982,0.0027,20.3794,17.2595,0,0.33,XXXXX,Gaia EDR3 658893995192969728,Gaia DR2 658893995192969728,0,18.59005216,18.598241,nan
2MASS J08330745+2007482,Gaia DR2 663070352672827136,128.281082,20.130077,183.014,1.389,97.0,nan,nan,10.927,0.022,13.557,0.001,13.5456,0.0003,14.3285,12.7336,0,13.067,YYY-Y,Gaia EDR3 663070352672827136,Gaia DR2 663070352672827136,0,13.556682,13.54561751,nan
2MASS J08330771+1845157,Gaia DR2 662635083506980992,128.28216,18.754375,193.345,5.608,98.9,nan,nan,13.571,0.037,18.1278,0.0071,17.3835,0.0015,19.0207,16.1606,0,1.666,NYY-Y,Gaia EDR3 662635083506980992,Gaia DR2 662635083506980992,0,17.38208,17.383495,nan
2MASS J08330845+2026372,Gaia DR2 663131856604384384,128.285247,20.443684,166.42,0.06,96.8,nan,nan,11.944,0.019,16.284,0.158,15.7765,0.0013,17.3026,14.5532,0,5.235,#NAME?,Gaia EDR3 663131856604384384,Gaia DR2 663131856604384384,0,15.852471,15.77649179,nan
2MASS J08331098+1929221,Gaia DR2 662823993347982208,128.295768,19.489498,174.284,4.355,99.4,nan,nan,12.91,0.032,17.7603,0.0065,16.9242,0.0011,18.7269,15.6595,1,2.313,NNY-Y,Gaia EDR3 662823993347982208,Gaia DR2 662823993347982208,0,16.930305,16.924245,nan
2MASS J08331168+1615514,Gaia DR2 658694566974774656,128.298692,16.26428,190.177,10.44,56.0,nan,nan,14.239,0.065,19.4622,0.0149,18.4691,0.0021,20.3692,17.1628,0,2.059,NYY-Y,Gaia EDR3 658694566974774656,Gaia DR2 658694566974774656,0,18.46576116,18.469085,nan
2MASS J08331347+2033011,Gaia DR2 664634820279791488,128.306146,20.550331,187.859,3.348,98.5,nan,nan,12.482,0.021,16.9595,0.0051,16.2772,0.0007,17.8819,15.0778,0,0.668,YNY-Y,Gaia EDR3 664634820279791488,Gaia DR2 664634820279791488,0,16.2858,16.277242,nan
2MASS J08331375+0917265,Gaia DR2 599658970180845568,128.307299,9.29071,252.514,23.952,999.0,nan,nan,14.591,0.111,19.7043,0.0157,18.7469,0.0028,20.7879,17.4387,0,nan,nan,Gaia EDR3 599658970180845568,Gaia DR2 599658970180845568,1,18.73306116,18.74691,nan
2MASS J08331393+2042483,Gaia DR2 664641413053011328,128.308072,20.713425,192.875,11.215,95.3,nan,nan,14.397,0.066,19.5834,0.0162,18.6101,0.0018,20.2946,17.2658,0,0.455,YNY-Y,Gaia EDR3 664641413053011328,Gaia DR2 664641413053011328,0,18.589108,18.610105,nan
2MASS J08331425+2036212,Gaia DR2 664639454547865472,128.309392,20.605907,181.215,5.376,96.2,nan,nan,13.788,0.043,18.6033,0.0089,17.7501,0.0011,19.5156,16.4814,0,1.23,XXXXX,Gaia EDR3 664639454547865472,Gaia DR2 664639454547865472,0,17.746546,17.75007,nan
2MASS J08331440+1904364,Gaia DR2 662661540505500160,128.310009,19.076792,186.026,2.126,98.5,nan,nan,12.089,0.018,15.85,0.188,15.4392,0.0009,16.6651,14.3806,0,15.573,YYY-Y,Gaia EDR3 662661540505500160,Gaia DR2 662661540505500160,0,15.448019,15.43915474,nan
2MASS J08331542+2042089,Gaia DR2 664641348629985280,128.314267,20.70249,181.585,1.51,91.8,nan,nan,10.436,0.019,12.396,0.015,12.4387,0.0004,12.9863,11.8006,0,12.069,YYYYY,Gaia EDR3 664641348629985280,Gaia DR2 664641348629985280,0,12.447351,12.43869902,nan
2MASS J08331576+2309433,Gaia DR2 666328239984768512,128.315677,23.162046,174.508,5.302,86.9,nan,nan,13.718,0.033,18.6126,0.009,17.7566,0.0018,19.4375,16.4945,0,1.08,NYY-Y,Gaia EDR3 666328239984768512,Gaia DR2 666328239984768512,0,17.74915,17.756647,nan
2MASS J08331663+2120204,Gaia DR2 665450383029558016,128.319326,21.339024,189.073,4.084,95.8,nan,nan,12.271,0.026,16.704,0.164,16.0846,0.0015,17.6884,14.8863,0,1.99,XXXXX,Gaia EDR3 665450383029558016,Gaia DR2 665450383029558016,0,16.096382,16.08461,nan
2MASS J08331762+1925505,Gaia DR2 662811653905586176,128.323439,19.4307,184.962,0.884,97.5,nan,nan,10.859,0.019,13.337,0.022,13.3367,0.0004,14.0668,12.5569,0,12.595,YYYYY,Gaia EDR3 662811653905586176,Gaia DR2 662811653905586176,0,13.348411,13.33674903,nan
2MASS J08331799+1916328,Gaia DR2 662805061132155008,128.32497,19.275789,184.428,3.737,98.9,nan,nan,12.806,0.028,17.5335,0.0054,16.7839,0.002,18.5149,15.5298,0,2.297,YNY-Y,Gaia EDR3 662805061132155008,Gaia DR2 662805061132155008,0,16.788385,16.783947,nan
2MASS J08332146+1852344,Gaia DR2 662653805267713024,128.339434,18.876247,191.403,9.81,999.0,nan,nan,14.355,0.061,19.1731,0.0115,18.2947,0.0019,19.8931,17.0037,0,nan,nan,Gaia EDR3 662653805267713024,Gaia DR2 662653805267713024,0,18.282724,18.294681,nan
2MASS J08332193+2205344,Gaia DR2 665645164090103552,128.341415,22.092907,301.004,38.971,-999.0,nan,nan,14.4,0.064,19.4663,0.0142,18.5411,0.0022,20.2129,17.2481,0,nan,nan,,,,,,
2MASS J08332215+1321348,Gaia DR2 603299423116967424,128.342306,13.359681,198.938,5.85,999.0,nan,nan,12.846,0.025,17.6407,0.0058,16.8269,0.0016,18.5985,15.5706,0,nan,nan,Gaia EDR3 603299423116967424,Gaia DR2 603299423116967424,0,16.841717,16.826889,nan
2MASS J08332341+1822586,Gaia DR2 659596407028474624,128.347569,18.382954,166.42,0.06,93.3,nan,nan,13.056,0.033,18.1633,0.0072,17.6105,0.017,19.1505,15.9298,0,nan,nan,Gaia EDR3 659596411322589184,Gaia DR2 659596407028474624,0,17.526978,17.610538,nan
2MASS J08332348+2018032,Gaia DR2 663082653459050752,128.347862,20.300907,191.418,10.11,98.2,nan,nan,14.129,0.052,19.4322,0.0136,18.4372,0.002,20.3906,17.0892,0,0.331,YYY-Y,Gaia EDR3 663082653459050752,Gaia DR2 663082653459050752,0,18.42782616,18.437152,nan
2MASS J08332462+1952579,Gaia DR2 663050527103803136,128.352586,19.882755,186.246,5.453,99.4,nan,nan,12.778,0.03,17.5152,0.0056,16.709,0.0009,18.444,15.4639,0,1.485,YNN-Y,Gaia EDR3 663050527103803136,Gaia DR2 663050527103803136,0,16.713045,16.708978,nan
2MASS J08332522+1820465,Gaia DR2 659595994711604352,128.355095,18.346251,194.221,9.748,63.6,nan,nan,14.2,0.049,19.2134,0.0121,18.2756,0.0024,19.5898,16.9692,0,nan,nan,Gaia EDR3 659595994711604352,Gaia DR2 659595994711604352,0,18.269712,18.275583,nan
2MASS J08332628+2331122,Gaia DR2 666354800062502784,128.359538,23.520082,178.122,3.008,89.3,nan,nan,12.369,0.021,16.452,0.141,16.0161,0.001,17.5102,14.8635,0,10.695,NYY-Y,Gaia EDR3 666354800062502784,Gaia DR2 666354800062502784,0,16.022951,16.016088,nan
2MASS J08332700+1920288,Gaia DR2 662807019637235840,128.362518,19.341335,154.707,6.474,98.5,nan,nan,11.348,0.022,15.001,0.05,14.6747,0.0007,15.8243,13.6296,1,15.736,YNY-Y,Gaia EDR3 662807019637235840,Gaia DR2 662807019637235840,0,14.707096,14.67469486,nan
2MASS J08332709+4650598,Gaia DR2 918521538419639680,128.362885,46.849953,155.013,0.716,999.0,nan,nan,10.73,0.02,13.475,0.049,13.4575,0.0006,14.3019,12.602,0,nan,nan,Gaia EDR3 918521538419639680,Gaia DR2 918521538419639680,1,13.463705,13.45751335,nan
2MASS J08332821+1843363,Gaia DR2 662634430672023680,128.367558,18.726757,185.996,6.963,94.2,nan,nan,14.018,0.043,18.8519,0.0098,18.0188,0.0016,19.7147,16.735,0,1.628,YYY-Y,Gaia EDR3 662634430672023680,Gaia DR2 662634430672023680,0,18.013212,18.018814,nan
2MASS J08332956+1225287,Gaia DR2 602814843431122816,128.373197,12.424651,225.875,3.222,999.0,nan,nan,10.673,0.018,12.462,0.039,12.4566,0.0005,12.9502,11.8678,0,nan,nan,Gaia EDR3 602814843431122816,Gaia DR2 602814843431122816,1,12.465085,12.4566474,nan
2MASS J08333385+1824300,Gaia DR2 659596784985602816,128.391045,18.408346,218.183,13.374,96.7,nan,nan,14.224,0.056,19.2236,0.012,18.2949,0.0022,19.8087,16.9887,0,nan,nan,Gaia EDR3 659596784985602816,Gaia DR2 659596784985602816,0,18.283102,18.294853,nan
2MASS J08333394+2004256,Gaia DR2 663063068408290944,128.391453,20.073792,189.505,4.524,98.8,nan,nan,12.547,0.023,16.787,0.217,16.1472,0.0008,17.5872,15.0054,0,14.59,YYY-Y,Gaia EDR3 663063068408290944,Gaia DR2 663063068408290944,0,16.155617,16.147205,nan
2MASS J08333450+1957059,Gaia DR2 663052962348209664,128.393776,19.951649,169.231,11.202,96.6,nan,nan,14.321,0.063,19.4241,0.0133,18.457,0.0019,20.1118,17.1237,0,0.799,YYY-Y,Gaia EDR3 663052962348209664,Gaia DR2 663052962348209664,0,18.44357116,18.456977,nan
2MASS J08333512+2024541,Gaia DR2 664585685852757888,128.396354,20.415031,163.997,9.05,999.0,nan,nan,14.489,0.078,20.1386,0.0223,18.8482,0.0026,20.5663,17.4932,0,nan,nan,Gaia EDR3 664585685852757888,Gaia DR2 664585685852757888,0,18.83147616,18.848182,nan
2MASS J08333747+3114258,Gaia DR2 709672736401952512,128.406163,31.240511,156.849,4.393,999.0,nan,nan,13.817,0.049,19.0059,0.0117,17.9704,0.0017,19.9173,16.6494,0,nan,nan,Gaia EDR3 709672736401952512,Gaia DR2 709672736401952512,1,17.96856516,17.970375,nan
2MASS J08333802+1857175,Gaia DR2 662655974227886720,128.408453,18.95488,186.966,2.776,99.2,nan,nan,12.52,0.019,16.526,0.09,16.0507,0.0009,17.4543,14.926,0,11.93,XXXXX,Gaia EDR3 662655974227886720,Gaia DR2 662655974227886720,0,16.063898,16.050705,nan
2MASS J08333838+2028525,Gaia DR2 664586476127906560,128.409919,20.481268,194.407,5.067,99.4,nan,nan,13.43,0.028,18.0164,0.0065,17.2955,0.0009,18.9251,16.0685,0,2.143,NYY-Y,Gaia EDR3 664586476127906560,Gaia DR2 664586476127906560,0,17.29158,17.295484,nan
2MASS J08333967+1228548,Gaia DR2 602816943670996608,128.415325,12.481892,229.517,4.826,999.0,nan,nan,12.982,0.03,17.28,0.09,16.6245,0.0011,18.0736,15.4724,0,nan,nan,Gaia EDR3 602816943670996608,Gaia DR2 602816943670996608,1,16.626091,16.624473,nan
2MASS J08333989+2710124,Gaia DR2 703902847273744256,128.416215,27.17012,177.326,2.109,999.0,nan,nan,12.026,0.021,15.843,0.02,15.4042,0.0006,16.6543,14.3331,0,nan,nan,Gaia EDR3 703902847273744256,Gaia DR2 703902847273744256,0,15.411348,15.4042458,nan
2MASS J08334264+0420076,Gaia DR2 3092348793531703296,128.427699,4.33545,249.092,3.239,999.0,nan,nan,12.221,0.024,15.5,0.126,15.3756,0.0005,16.4514,14.3904,0,nan,nan,Gaia EDR3 3092348797827270784,Gaia DR2 3092348793531703296,1,15.38734247,15.37557385,nan
2MASS J08334273+2014401,Gaia DR2 663078530290541952,128.428055,20.24448,186.449,1.068,999.0,nan,nan,10.9,0.02,13.368,0.02,13.3874,0.0003,14.119,12.6098,0,nan,nan,Gaia EDR3 663078530290541952,Gaia DR2 663078530290541952,0,13.397341,13.38738249,nan
2MASS J08334294+2345424,Gaia DR2 678392219004277760,128.428952,23.761784,173.546,1.482,999.0,nan,nan,10.332,0.019,12.243,0.022,12.327,0.0004,12.8767,11.6909,0,nan,nan,Gaia EDR3 678392219004277760,Gaia DR2 678392219004277760,0,12.335433,12.32699462,nan
2MASS J08334395+1847508,Gaia DR2 662640615424927744,128.433139,18.797457,190.782,3.508,97.6,nan,nan,12.635,0.021,17.075,0.09,16.1488,0.0012,17.5576,15.0153,0,nan,nan,Gaia EDR3 662640615424927744,Gaia DR2 662640615424927744,0,16.157934,16.148782,nan
2MASS J08334526+1939160,Gaia DR2 662832823800721664,128.438598,19.654448,166.42,0.06,99.5,nan,nan,12.668,0.026,17.524,0.0054,16.7391,0.0036,18.4379,15.4288,0,nan,nan,Gaia EDR3 662832823800721664,Gaia DR2 662832823800721664,0,16.849167,16.73905,nan
2MASS J08334584+3527443,Gaia DR2 903748156592032384,128.441025,35.462307,130.266,2.492,999.0,nan,nan,13.069,0.03,17.7206,0.006,16.9948,0.0013,18.676,15.7677,0,nan,nan,Gaia EDR3 903748156592032384,Gaia DR2 903748156592032384,1,16.99737,16.994785,nan
2MASS J08334683+2010238,Gaia DR2 663066092065257216,128.445162,20.173279,166.42,0.06,999.0,nan,nan,15.499,0.19,22.2684,0.1434,20.4199,0.0069,21.4912,18.8587,0,nan,nan,Gaia EDR3 663066092065257216,Gaia DR2 663066092065257216,0,20.3881123,20.419918,nan
2MASS J08334697+2126276,Gaia DR2 665458595007014912,128.445734,21.441017,185.593,1.465,98.0,nan,nan,11.148,0.023,14.226,0.02,14.022,0.0002,14.9332,13.1286,0,14.661,YYY-Y,Gaia EDR3 665458595007014912,Gaia DR2 665458595007014912,0,14.033426,14.02197328,nan
2MASS J08335077+1946586,Gaia DR2 662861136225126016,128.461577,19.782969,189.129,2.623,99.5,nan,nan,11.725,0.019,15.071,0.02,14.8654,0.0005,15.9468,13.8748,0,16.996,YY-YY,Gaia EDR3 662861136225126016,Gaia DR2 662861136225126016,0,14.87531,14.86542706,nan
2MASS J08335224+1926118,Gaia DR2 662813990368040832,128.467695,19.436613,196.619,14.674,98.8,nan,nan,14.447,0.066,19.3362,0.0126,18.381,0.0024,20.0891,17.0479,0,nan,nan,Gaia EDR3 662813990368040832,Gaia DR2 662813990368040832,0,18.37907416,18.38095,nan
2MASS J08335770+0624183,Gaia DR2 594888434041620352,128.490442,6.405106,225.259,2.3,999.0,nan,nan,10.913,0.021,12.896,0.015,12.9043,0.0008,13.4558,12.2641,0,nan,nan,Gaia EDR3 594888434041620352,Gaia DR2 594888434041620352,1,12.915418,12.90433321,nan
2MASS J08335924+1921454,Gaia DR2 662812414116269312,128.496871,19.362631,203.895,2.752,98.8,nan,nan,11.001,0.019,14.373,0.014,14.1639,0.0004,15.2349,13.1736,1,nan,nan,Gaia EDR3 662812414116269312,Gaia DR2 662812414116269312,0,14.172533,14.16391959,nan
2MASS J08340008+0948270,Gaia DR2 599806102876558336,128.50036,9.807517,211.921,8.699,999.0,nan,nan,13.19,0.033,17.9069,0.0064,17.1114,0.0014,18.8192,15.8889,0,nan,nan,Gaia EDR3 599806102876558336,Gaia DR2 599806102876558336,1,17.10872742,17.111375,nan
2MASS J08340049+1855361,Gaia DR2 662644326276577664,128.502051,18.926706,185.25,4.321,98.9,nan,nan,12.51,0.024,16.689,0.436,16.2606,0.0012,17.7867,15.0832,0,nan,nan,Gaia EDR3 662644326276577664,Gaia DR2 662644326276577664,0,16.2668,16.260591,nan
2MASS J08340155+2100390,Gaia DR2 664687248944151168,128.506477,21.010847,201.174,8.436,98.4,nan,nan,13.893,0.04,18.7987,0.0101,17.8815,0.0011,19.6982,16.5967,0,nan,nan,Gaia EDR3 664687248944151168,Gaia DR2 664687248944151168,0,17.87117916,17.881506,nan
2MASS J08340246+1919219,Gaia DR2 662765100756538624,128.510263,19.322771,179.964,6.406,99.1,nan,nan,11.759,0.019,15.873,0.02,15.3626,0.0012,16.6707,14.2392,0,nan,nan,Gaia EDR3 662765100756538624,Gaia DR2 662765100756538624,0,15.398318,15.36256461,nan
2MASS J08340314+2020305,Gaia DR2 664580909850406528,128.513108,20.34182,182.662,3.461,99.0,nan,nan,12.968,0.026,17.2727,0.0052,16.7031,0.0008,18.2436,15.5242,0,28.59,XXXXX,Gaia EDR3 664580909850406528,Gaia DR2 664580909850406528,0,16.7092,16.703142,nan
2MASS J08340356+1947429,Gaia DR2 662859654460073984,128.514837,19.795275,185.105,1.903,84.1,nan,nan,10.678,0.024,12.929,0.02,12.9536,0.0006,13.6039,12.2382,0,11.019,YY-NY,Gaia EDR3 662859654460073984,Gaia DR2 662859654460073984,0,12.965888,12.95360902,nan
2MASS J08340433+1658247,Gaia DR2 658875028617474048,128.518057,16.973534,191.212,4.747,85.7,nan,nan,13.493,0.042,18.2346,0.0076,17.4201,0.0014,19.1499,16.1709,0,nan,nan,Gaia EDR3 658875028617474048,Gaia DR2 658875028617474048,0,17.415432,17.42014,nan
2MASS J08340436+2034303,Gaia DR2 664594585026149504,128.518177,20.5751,179.547,1.389,98.9,nan,nan,10.442,0.025,12.445,0.006,12.4915,0.0006,13.0658,11.8333,0,10.74,YY-YY,Gaia EDR3 664594585026149504,Gaia DR2 664594585026149504,0,12.500189,12.4915354,nan
2MASS J08340489+2040473,Gaia DR2 664642516861165312,128.520392,20.679821,187.384,3.251,99.5,nan,nan,12.391,0.024,16.62,0.107,16.0986,0.0006,17.6457,14.9269,0,nan,nan,Gaia EDR3 664642516861165312,Gaia DR2 664642516861165312,0,16.10665,16.09858,nan
2MASS J08340534+0356098,Gaia DR2 3080311030993170304,128.522268,3.936081,236.706,13.003,999.0,nan,nan,14.073,0.068,18.7288,0.009,17.9501,0.0014,19.61,16.7251,0,nan,nan,Gaia EDR3 3080311030993170304,Gaia DR2 3080311030993170304,1,17.943512,17.950145,nan
2MASS J08340655+2514002,Gaia DR2 678822712166441856,128.527319,25.233416,180.825,2.002,999.0,nan,nan,7.538,0.02,nan,nan,7.9813,0.0004,8.1003,7.8234,0,nan,nan,Gaia EDR3 678822712166441856,Gaia DR2 678822712166441856,0,7.99926005,7.981275565,nan
2MASS J08340669+2049468,Gaia DR2 664649040915007872,128.527886,20.82967,191.038,7.345,98.5,nan,nan,13.865,0.042,18.6562,0.009,17.815,0.0012,19.4376,16.5435,0,1.15,XXXXX,Gaia EDR3 664649040915007872,Gaia DR2 664649040915007872,0,17.814655,17.815036,nan
2MASS J08340878+2119154,Gaia DR2 665451860498377088,128.536596,21.320953,169.258,2.24,999.0,nan,nan,11.829,0.0007,nan,nan,15.2588,0.0006,16.3474,14.148,0,nan,nan,Gaia EDR3 665451860498377088,Gaia DR2 665451860498377088,0,15.276576,15.25876783,nan
2MASS J08341024+1948177,Gaia DR2 662859693116109312,128.542684,19.804943,185.794,1.582,99.3,nan,nan,10.989,0.019,13.537,0.02,13.53,0.0004,14.2815,12.736,0,nan,nan,Gaia EDR3 662859693116109312,Gaia DR2 662859693116109312,0,13.541223,13.53000563,nan
2MASS J08341035+4617097,Gaia DR2 918490236698071424,128.543161,46.286037,159.721,4.529,999.0,nan,nan,13.532,0.033,18.6684,0.0091,17.6651,0.0018,19.516,16.3694,0,nan,nan,Gaia EDR3 918490236698071424,Gaia DR2 918490236698071424,1,17.66855216,17.665077,nan
2MASS J08341139+2104148,Gaia DR2 664689276168733056,128.547494,21.070778,185.403,8.549,98.7,nan,nan,14.088,0.046,18.9538,0.011,18.078,0.0013,19.8959,16.8017,0,nan,nan,Gaia EDR3 664689276168733056,Gaia DR2 664689276168733056,0,18.070448,18.078044,nan
2MASS J08341389+2123521,Gaia DR2 665454368759275520,128.557876,21.397833,200.771,8.449,96.1,nan,nan,13.297,0.036,17.94,0.0067,17.2233,0.0011,18.887,15.9921,0,1.56,XXXXX,Gaia EDR3 665454368759275520,Gaia DR2 665454368759275520,0,17.22469,17.223264,nan
2MASS J08341466+2658397,Gaia DR2 703849894619660416,128.561095,26.977709,184.571,7.736,999.0,nan,nan,13.922,0.047,19.2095,0.0125,18.2216,0.002,20.1035,16.8894,0,nan,nan,Gaia EDR3 703849894619660416,Gaia DR2 703849894619660416,0,18.21895416,18.221609,nan
2MASS J08341803+1828154,Gaia DR2 659621287774882176,128.575161,18.470959,187.488,6.097,97.4,nan,nan,13.72,0.037,18.5412,0.0086,17.6266,0.0013,19.299,16.3255,0,nan,nan,Gaia EDR3 659621287774882176,Gaia DR2 659621287774882176,0,17.622555,17.626617,nan
2MASS J08342092+2031444,Gaia DR2 664593309419200000,128.587175,20.529016,193.59,9.181,96.7,nan,nan,14.159,0.054,19.0896,0.0109,18.2008,0.0017,19.9203,16.9033,0,0.7,XXXXX,Gaia EDR3 664593309419200000,Gaia DR2 664593309419200000,0,18.19397716,18.200796,nan
2MASS J08342121+2152438,Gaia DR2 665580022322839040,128.588398,21.878857,197.88,1.73,63.9,nan,nan,10.629,0.022,12.6,0.027,12.6448,0.0003,13.2015,12.0,0,nan,nan,Gaia EDR3 665580022322839040,Gaia DR2 665580022322839040,0,12.655498,12.64481533,nan
